DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,623,1,343,2,125,5.983403607391891,13.921584763542679,105.09501162906543
20240728,983,1,419,5,297,40.8737577213035,36.55103219233925,219.57521008635726
20240728,630,1,685,3,156,3.3151444231497065,18.66382774267739,134.0210278341729
20240728,571,1,295,15,528,61.79854962840634,30.009217092317897,436.1922332792758
20240728,119,1,380,14,259,9.009051749086684,29.907104715696033,220.08384353521728
20240728,860,1,168,14,976,80.61210439737819,75.37170832975244,820.0161872728694
20240728,712,1,41,15,218,24.957087063078983,25.770352797288027,167.272560139633
20240728,277,1,161,2,903,97.85978685126823,84.96696866313665,720.1732444855951
20240728,701,1,389,13,950,71.79661096869168,81.11046107312039,797.0929279581879
20240728,654,1,326,5,513,32.616523959894735,57.61379106486949,422.7696849752358
20240728,1,1,658,10,912,93.99983752909931,56.0224688077107,761.9776936631899
20240728,592,1,228,2,383,46.325700924386574,45.73902501619098,290.93527405942245
20240728,932,1,38,11,709,48.679965109575136,98.99104357019642,561.3289913202284
20240728,70,1,400,19,107,4.324306796875209,9.051525539140767,93.62416766398403
20240728,669,1,126,8,116,9.893244799244977,14.059393234219261,92.04736196653576
20240728,206,1,897,5,928,78.53583741825145,77.21298304815777,772.2511795335909
20240728,766,1,839,4,317,45.147013232419,40.314554613515085,231.5384321540659
20240728,198,1,998,12,713,59.734576368379265,63.029576601142324,590.2358470304785
20240728,252,1,884,9,420,18.321454946065888,37.259472612822016,364.4190724411121
20240728,241,1,3,8,962,137.58030945447246,51.49499626049338,772.9246942850341
20240728,292,1,691,20,250,20.88105358074034,14.671669335332838,214.44727708392682
20240728,667,1,203,11,580,20.535021651885252,37.87656938351834,521.5884089645964
20240728,778,1,216,5,374,33.53169356141374,19.35385266736394,321.1144537712223
20240728,385,1,71,13,633,17.22992281216912,61.47353183984969,554.2965453479812
20240728,327,1,467,20,441,49.127976888466705,23.293000538669585,368.5790225728637
20240728,426,1,572,10,362,27.8707491370654,23.68852324519713,310.4407276177375
20240728,269,1,226,4,314,30.238784137236337,31.029094914863872,252.73212094789977
20240728,180,1,658,1,752,104.75207732045837,87.91506205652533,559.3328606230164
20240728,830,1,784,1,485,34.537712702019626,58.12962463489545,392.33266266308493
20240728,762,1,765,16,285,9.238257898876638,32.499347717325605,243.26239438379775
20240728,555,1,54,10,698,47.054412704967824,95.36444927760799,555.5811380174242
20240728,139,1,308,6,330,8.753483829110406,23.717922084938557,297.52859408595106
20240728,91,1,890,19,733,37.09528864694415,87.86597143832832,608.0387399147276
20240728,300,1,790,12,639,93.94314628306067,63.66479100548075,481.3920627114586
20240728,855,1,804,4,679,22.344372695646644,75.07125782000993,581.5843694843434
20240728,916,1,678,17,237,23.335168691453813,13.490448144247956,200.17438316429823
20240728,333,1,265,11,293,38.05745647641943,17.87906729487066,237.0634762287099
20240728,766,1,730,1,631,26.491305277069653,56.97338598349252,547.5353087394378
20240728,919,1,88,17,808,55.88714741658438,52.210171911209585,699.9026806722061
20240728,64,1,426,6,323,42.21955137533764,36.8889649888691,243.89148363579326
20240728,871,1,132,8,740,50.90494470069634,85.69408513210121,603.4009701672024
20240728,601,1,760,20,868,19.58066676881737,89.09364555291998,759.3256876782626
20240728,677,1,810,8,495,10.251505922621888,54.298692634804354,430.44980144257374
20240728,470,1,593,6,991,51.550715629698495,78.88749617325831,860.5617881970431
20240728,269,1,452,17,488,56.415495830870434,66.5494024367925,365.03510173233707
20240728,519,1,185,13,818,23.97778111168941,61.86929712508783,732.1529217632228
20240728,742,1,516,11,438,22.06140546910353,37.81949499443204,378.11909953646443
20240728,984,1,858,16,269,32.451940113547266,23.791299627354707,212.75676025909803
20240728,775,1,583,18,155,20.45000041909147,12.401232913585616,122.14876666732292
20240728,11,1,43,10,357,47.78478230218249,47.143166267647075,262.0720514301704
20240728,269,1,392,18,730,84.96868990050416,58.27509530520496,586.7562147942908
20240728,447,1,853,19,185,17.053822092322502,10.060504466430144,157.88567344124735
20240728,906,1,51,3,608,87.6515605638672,54.405250299845726,465.94318913628706
20240728,35,1,266,3,551,26.369825870652253,72.88284591269907,451.74732821664867
20240728,888,1,734,11,549,79.4449934733004,47.170568212043996,422.3844383146556
20240728,818,1,178,10,996,31.586360488615913,117.43441188548695,846.9792276258971
20240728,7,1,120,19,552,31.628701420713394,69.58015632390759,450.791142255379
20240728,282,1,852,12,491,14.380495127126911,67.71608349890391,408.9034213739692
20240728,828,1,306,1,256,32.695498212741896,27.361538839593706,195.9429629476644
20240728,135,1,374,1,138,14.30689765285698,15.00955212755031,108.68355021959272
20240728,947,1,397,20,407,14.696311082169075,55.50858793189508,336.79510098593585
20240728,251,1,973,6,697,102.30535950594754,70.94238439566087,523.7522560983916
20240728,147,1,411,8,109,2.414536596657797,9.43809222070573,97.14737118263648
20240728,499,1,78,5,118,7.789721476951289,14.17554242526041,96.0347360977883
20240728,897,1,877,3,708,19.187753710739507,81.44225090684168,607.3699953824188
20240728,439,1,909,1,378,16.812270376929053,47.428464956880696,313.75926466619023
20240728,750,1,289,19,709,91.94973169436231,74.05485803786051,542.9954102677772
20240728,960,1,70,4,110,11.057666142275334,11.764341184644211,87.17799267308045
20240728,122,1,957,10,276,17.758494956269892,15.684418810086076,242.55708623364404
20240728,109,1,912,9,691,30.411385973364595,49.759621632241,610.8289923943944
20240728,368,1,256,16,849,108.57721879601885,85.03075442466906,655.3920267793121
20240728,254,1,5,11,142,4.184686244544524,8.209445801676317,129.60586795377915
20240728,672,1,307,12,414,52.58806745385225,61.95002862880971,299.4619039173381
20240728,734,1,341,15,580,61.93955065810147,43.61715101574992,474.4432983261486
20240728,1,1,843,1,761,68.87797813091707,81.91453223149611,610.2074896375868
20240728,514,1,69,6,394,10.937730722037259,24.207066578351615,358.85520269961114
20240728,111,1,210,17,568,80.17148888569116,61.84284767085546,425.9856634434534
20240728,720,1,329,2,461,26.015632518811938,62.57368928021664,372.4106782009714
20240728,685,1,288,18,674,75.41744092196622,42.804676941714284,555.7778821363195
20240728,946,1,615,5,535,27.15313194763723,39.90329867102674,467.94356938133603
20240728,832,1,560,15,327,43.33691689012522,29.77907278060372,253.88401032927106
20240728,434,1,247,3,347,37.42742786863162,38.01159302333646,271.5609791080319
20240728,553,1,695,5,389,55.247580377807544,50.66005580630178,283.0923638158907
20240728,353,1,644,2,621,76.11505712947152,76.82412060275159,468.06082226777687
20240728,991,1,452,1,231,10.902250495423992,28.519491836546237,191.57825766802978
20240728,890,1,848,7,600,71.78263420527195,51.18069343711271,477.0366723576153
20240728,119,1,629,5,263,15.422794892641738,38.445555315830134,209.13164979152813
20240728,91,1,545,1,674,50.906821487100366,41.689382830308325,581.4037956825913
20240728,30,1,471,3,661,75.37792089878857,91.5658783659142,494.05620073529724
20240728,925,1,862,16,389,27.72668126824893,21.385214885705345,339.88810384604574
20240728,556,1,4,13,733,22.339573992057215,83.6636524853052,626.9967735226376
20240728,634,1,521,1,755,35.18119272903809,40.68950309738932,679.1293041735726
20240728,165,1,594,10,714,15.787516790500872,74.25832521485727,623.9541579946418
20240728,366,1,345,8,518,23.927575283888217,37.33968430223196,456.7327404138798
20240728,49,1,599,12,425,12.790624391210377,36.99844273909202,375.2109328696976
20240728,297,1,848,14,201,24.85787526135652,14.301634001907663,161.84049073673583
20240728,363,1,60,19,922,80.0138865540947,94.88607555453333,747.100037891372
20240728,197,1,701,2,822,74.5077237922724,45.45892211888615,702.0333540888414
20240728,78,1,385,4,539,47.16863049659588,79.18934936239799,412.6420201410061
20240728,656,1,119,16,187,22.759746868472337,13.992455455971248,150.2477976755564
20240728,183,1,334,6,173,19.759025352639586,21.047291323688118,132.1936833236723
20240728,959,1,884,8,518,75.38372218936556,55.76225801687681,386.85401979375763
20240728,943,1,516,17,873,52.582419945233354,107.55018946544068,712.867390589326
20240728,205,1,724,3,484,65.2629018383752,33.26020333806092,385.4768948235639
20240728,441,1,22,9,978,77.91646712078168,71.5760840848438,828.5074487943746
20240728,376,1,431,5,549,49.40140709023742,48.58729866499391,451.0112942447687
20240728,498,1,248,2,122,4.5617406219682834,17.51139393357831,99.9268654444534
20240728,486,1,396,6,192,14.49236486177261,21.307512239670984,156.2001228985564
20240728,78,1,796,5,676,38.37952571433395,73.86082191673228,563.7596523689338
20240728,154,1,299,20,625,72.99336838859833,33.73987726321592,518.2667543481857
20240728,34,1,18,6,811,55.091790903848675,65.15800437196636,690.750204724185
20240728,626,1,551,17,187,12.748044372841994,18.663194350298827,155.58876127685917
20240728,633,1,913,8,246,6.334277046537392,28.07208676797651,211.5936361854861
20240728,492,1,477,3,551,82.11989084520215,73.30460122212749,395.57550793267035
20240728,43,1,802,5,963,97.69841003312693,105.80634145840355,759.4952485084696
20240728,467,1,295,20,225,13.083558831283664,15.731993832277555,196.18444733643878
20240728,887,1,89,20,534,43.00908790142865,52.457051655289234,438.53386044328215
20240728,752,1,721,9,950,95.61840548042292,53.19927534451084,801.1823191750663
20240728,792,1,115,7,444,64.65392027294072,24.474159527639436,354.87192019941983
20240728,461,1,403,13,340,21.628216192661576,20.64344226898613,297.7283415383523
20240728,119,1,950,7,403,13.4252153352541,33.760387348279004,355.8143973164669
20240728,363,1,547,18,281,37.0778994100549,14.813270963017285,229.10882962692781
20240728,792,1,67,14,722,15.913586147071392,71.37999740731769,634.7064164456109
20240728,368,1,350,6,404,38.45722477530101,43.479070629286284,322.0637045954127
20240728,731,1,32,1,225,32.36360449852371,26.64567143662036,165.99072406485593
20240728,846,1,810,20,148,3.878788705377192,12.319445731040096,131.8017655635827
20240728,669,1,507,5,112,13.934346767595807,7.971714677171153,90.09393855523304
20240728,150,1,316,4,206,26.401788885401984,15.181703249479899,164.41650786511812
20240728,775,1,75,2,964,135.23532219497562,78.6333225928468,750.1313552121776
20240728,967,1,593,16,641,68.85325172074212,81.53979211293962,490.60695616631824
20240728,70,1,900,13,305,15.123709069151642,16.64256313958068,273.23372779126765
20240728,902,1,197,10,515,50.13426006915972,59.174061845108405,405.69167808573184
20240728,639,1,35,17,558,12.401486387419768,78.87477463525434,466.72373897732587
20240728,233,1,345,13,593,37.36912717451865,72.2128573303256,483.4180154951557
20240728,357,1,215,17,541,58.75550305844561,57.88652860174052,424.35796833981385
20240728,310,1,936,14,420,44.783928098645646,38.786239505142504,336.42983239621185
20240728,502,1,158,19,110,3.649160696942503,16.486997832482967,89.86384147057453
20240728,134,1,788,2,930,23.931502661218868,70.63128663101949,835.4372107077617
20240728,366,1,822,19,211,22.176738236406536,28.667394625753747,160.15586713783972
20240728,542,1,783,14,138,13.196151255009157,14.258925535115344,110.54492320987549
20240728,463,1,632,18,534,45.71264809892924,58.74125861348602,429.54609328758477
20240728,524,1,129,11,604,68.31984807439864,55.154639834275585,480.52551209132577
20240728,602,1,188,3,486,15.359745885075506,26.810492026319036,443.82976208860543
20240728,920,1,329,18,410,59.21487061257544,48.26946694316879,302.5156624442558
20240728,253,1,604,9,724,105.6648044286405,72.88347689234733,545.4517186790122
20240728,27,1,13,11,910,42.79412372846031,112.11861276443337,755.0872635071063
20240728,96,1,710,1,745,69.04861293815122,75.505170045228,600.4462170166207
