DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,188,1,767,9,830,35.54179589569197,86.12887477956491,708.3293293247432
20240728,218,1,687,13,517,10.52956926065108,37.46172790349726,469.00870283585164
20240728,761,1,633,6,390,38.53250741622035,31.68356252701684,319.7839300567628
20240728,477,1,132,13,307,17.48821451521633,35.89504449951605,253.61674098526763
20240728,458,1,988,4,413,31.468504496637546,22.388966430742173,359.1425290726203
20240728,154,1,654,3,550,80.25041338974533,67.64987301556275,402.09971359469193
20240728,229,1,844,4,147,11.245437550241558,20.554411971354302,115.20015047840414
20240728,790,1,497,18,373,33.11975678754835,47.13607596118034,292.7441672512713
20240728,451,1,627,15,352,29.265371579361084,42.498108470044286,280.23651995059464
20240728,992,1,225,17,884,92.4970517824697,132.03978761135338,659.4631606061769
20240728,345,1,516,7,514,25.45169368002189,33.20555628245983,455.3427500375183
20240728,363,1,534,17,441,11.982789788979055,60.09311168407859,368.9240985269423
20240728,160,1,881,2,779,73.09001204216513,62.8603204175402,643.0496675402946
20240728,573,1,164,6,861,80.8384954002327,68.95583856781441,711.2056660319529
20240728,76,1,672,4,261,23.690312382508782,38.474390913212815,198.8352967042784
20240728,907,1,163,10,199,28.61133549631154,10.874157577134197,159.51450692655425
20240728,17,1,606,5,977,24.57826823191891,126.29387589567128,826.1278558724098
20240728,569,1,761,4,929,73.59493476822037,71.60767948187942,783.7973857499003
20240728,214,1,409,10,815,29.357930082728412,113.41129282943758,672.230777087834
20240728,936,1,837,14,872,34.330827010667626,74.19540520581796,763.4737677835144
20240728,300,1,710,14,860,82.6877662328391,127.51709268194291,649.795141085218
20240728,858,1,316,14,793,100.5908948424769,46.872476557791586,645.5366285997316
20240728,83,1,191,11,736,57.347055095847146,51.749483449553566,626.9034614545993
20240728,730,1,428,13,517,74.63322330679368,74.50976481284471,367.8570118803616
20240728,7,1,682,15,989,83.77726184835657,110.19272266007397,795.0300154915694
20240728,819,1,677,1,167,10.1265162844893,18.215625609816005,138.6578581056947
20240728,839,1,578,4,622,50.051736648276346,56.087503758895494,515.8607595928281
20240728,277,1,326,4,523,65.84236575976979,34.112408706120526,423.0452255341097
20240728,515,1,946,4,670,99.51312186253388,71.113479227249,499.37339891021713
20240728,712,1,614,9,136,16.069566339657417,12.669045691281315,107.26138796906127
20240728,65,1,246,15,787,52.649849453830896,115.29364826131145,619.0565022848576
20240728,543,1,387,20,576,23.556895748145678,72.91978349770578,479.52332075414853
20240728,981,1,771,17,608,85.41887298592754,70.92269877885822,451.6584282352143
20240728,239,1,318,6,204,10.610044655538745,24.085298416397038,169.30465692806422
20240728,775,1,872,19,504,70.62021835136635,63.916610512326855,369.4631711363068
20240728,427,1,456,4,709,73.71882207644096,36.568665560116685,598.7125123634423
20240728,903,1,738,19,695,16.900249651855663,72.26319710498231,605.836553243162
20240728,920,1,120,18,631,29.822613492373847,67.07617811371632,534.1012083939098
20240728,529,1,737,9,432,14.33902554345502,25.211614993842716,392.44935946270226
20240728,541,1,378,15,639,73.14103384727244,34.7311288472804,531.1278373054472
20240728,432,1,980,2,998,108.79812530993121,116.24004561666685,772.961829073402
20240728,792,1,685,16,189,8.189105101091018,9.494919836182875,171.3159750627261
20240728,514,1,778,1,371,8.18485338748439,43.24757330490577,319.56757330760985
20240728,211,1,493,12,445,53.34865242029693,45.85835561965229,345.7929919600508
20240728,911,1,171,18,576,84.09330760181801,78.36032232082935,413.54637007735266
20240728,393,1,264,17,116,4.1896979881264995,10.939155824082393,100.87114618779111
20240728,73,1,262,20,194,24.89292797370552,12.51063068425427,156.5964413420402
20240728,78,1,203,15,356,25.345577953957786,32.198540675200476,298.4558813708417
20240728,840,1,193,16,384,42.48508625571792,35.45227388634352,306.06263985793856
20240728,376,1,505,18,441,22.916882796684526,34.35111716285295,383.73200004046254
20240728,317,1,80,8,100,6.20771737372218,11.200094089945086,82.59218853633274
20240728,558,1,248,12,491,48.241970332140205,42.874465379946095,399.8835642879137
20240728,581,1,703,12,100,3.325428261621629,14.131435840603213,82.54313589777516
20240728,170,1,356,5,565,42.00236268084999,44.79308544433958,478.2045518748104
20240728,361,1,519,12,236,10.090837481177138,29.55072591980317,196.35843659901968
20240728,578,1,502,3,700,19.178572761705098,79.71205668697088,601.109370551324
20240728,394,1,484,16,476,44.430950314840906,69.73345887525187,361.8355908099072
20240728,693,1,488,3,332,12.952873541943573,30.373162337268152,288.6739641207883
20240728,328,1,710,6,949,118.42299339218478,84.09194592948967,746.4850606783256
20240728,596,1,2,11,563,42.41221307262304,43.817502905921586,476.7702840214554
20240728,433,1,194,16,939,59.86984398439477,76.91375614742138,802.2163998681839
