DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,941,1,686,18,223,13.527697169892111,12.495604486766387,196.9766983433415
20240728,219,1,889,3,478,19.049432367826196,37.44209873331123,421.5084688988626
20240728,815,1,331,16,252,5.868359059232148,31.957964177391375,214.17367676337648
20240728,773,1,43,1,403,26.21902851105198,46.42070413469426,330.3602673542538
20240728,122,1,990,9,366,36.86436407316328,18.478195769726973,310.65744015710976
20240728,78,1,557,16,732,94.31200035531633,108.25763867863918,529.4303609660444
20240728,204,1,813,18,514,11.411811673200052,28.227323230574104,474.36086509622584
20240728,673,1,197,2,560,64.5565295025899,41.87337166831511,453.570098829095
20240728,34,1,769,15,610,88.30453205144626,75.90688801671307,445.7885799318407
20240728,240,1,435,16,734,41.73588775039352,57.36910278277338,634.8950094668331
20240728,941,1,42,5,945,99.39016905056113,135.3871703138847,710.2226606355541
20240728,746,1,215,4,913,51.04132709214452,52.682494640029255,809.2761782678263
20240728,87,1,742,6,285,35.157814042048884,34.85947363964987,214.98271231830125
20240728,894,1,171,20,604,89.66201679010376,40.167527035494324,474.1704561744019
20240728,685,1,266,11,204,10.593256055198527,27.90923613567453,165.49750780912694
20240728,598,1,513,2,595,13.47981967661644,44.186809814600124,537.3333705087834
20240728,151,1,585,3,475,68.09269202219068,35.740375550060264,371.1669324277491
20240728,137,1,717,5,248,8.473802294759874,23.243324412556326,216.2828732926838
20240728,658,1,468,4,798,62.684988251426205,98.91438785413705,636.4006238944368
20240728,532,1,911,7,695,98.57378609081043,54.399108174259716,542.0271057349298
20240728,603,1,505,10,308,40.71701236666318,41.88503301745435,225.39795461588247
20240728,474,1,471,17,964,45.73338975464187,107.60137729484005,810.6652329505181
20240728,728,1,223,17,673,28.771735703390593,75.5541443922197,568.6741199043897
20240728,925,1,813,18,703,103.45713798838892,76.32809621710169,523.2147657945094
20240728,693,1,91,16,424,27.816148988394662,35.67577750650593,360.5080735050994
20240728,194,1,637,13,565,74.2043245631366,45.22370350090016,445.57197193596323
20240728,741,1,655,15,541,80.53082352230604,63.58370033050274,396.88547614719124
20240728,489,1,284,6,915,73.69139873899113,85.02798021908146,756.2806210419274
20240728,798,1,408,4,810,41.73893185060753,66.08830845806617,702.1727596913263
20240728,155,1,513,8,267,26.416509611870595,14.158144330383603,226.4253460577458
20240728,320,1,937,16,706,99.3495550433893,58.3679236282264,548.2825213283843
20240728,872,1,981,4,850,83.91037787675162,92.76648647231696,673.3231356509314
20240728,305,1,90,12,435,31.54627893299107,36.27385168725388,367.179869379755
20240728,539,1,69,5,305,7.953461049497156,34.71951063716818,262.32702831333467
20240728,43,1,999,19,163,22.22619518849703,15.432908977534874,125.34089583396809
20240728,231,1,396,4,177,23.110984887181367,19.963089970406486,133.92592514241215
20240728,317,1,825,16,513,40.79160667951646,27.69219022747117,444.51620309301234
20240728,876,1,48,11,640,75.84956457382076,66.30863942000963,497.8417960061696
20240728,868,1,540,16,191,18.5952306591829,24.067189500443135,148.33757984037396
20240728,53,1,390,9,371,25.35991642575775,27.212425502889033,318.4276580713532
20240728,378,1,465,15,688,42.87014334959482,73.28518889239749,571.8446677580077
20240728,238,1,895,10,383,52.0407252877205,36.70753966921813,294.2517350430614
20240728,924,1,362,6,808,66.3737243410736,121.025973305967,620.6003023529594
20240728,13,1,803,5,103,12.082496674473084,9.825551197406353,81.09195212812057
20240728,435,1,720,4,844,28.51048272830125,47.33957234745616,768.1499449242426
20240728,598,1,592,18,976,50.362705979066476,63.898723230597746,861.7385707903358
20240728,7,1,117,2,640,20.944165922668606,67.79264987335175,551.2631842039797
