DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,597,1,806,20,128,7.070591865213419,14.855730965622564,106.07367716916401
20240728,228,1,825,2,913,49.34079211386911,69.52678963906915,794.1324182470618
20240728,228,1,69,1,835,81.63572379508665,66.37742573347474,686.9868504714386
20240728,674,1,74,11,633,44.022018773820214,65.33018485145206,523.6477963747277
20240728,691,1,66,18,667,94.82609163977241,41.30231844685243,530.8715899133751
20240728,55,1,58,14,856,19.193223985729105,100.23552388125147,736.5712521330195
20240728,17,1,905,18,506,63.69403219340276,50.98675416212766,391.3192136444696
20240728,27,1,449,5,613,58.26241346840771,85.44075238540964,469.2968341461826
20240728,131,1,262,6,931,112.00444520031488,132.5424784236599,686.4530763760253
20240728,558,1,462,12,463,64.57886769123935,48.01508504595225,350.4060472628084
20240728,493,1,918,12,904,59.88550559329228,60.78810902107987,783.3263853856279
20240728,407,1,599,16,827,83.82575773247007,121.97874097319205,621.1955012943379
20240728,310,1,655,7,978,79.52819097030594,120.17404865162749,778.2977603780666
20240728,418,1,883,14,212,20.410537930762167,15.980796073761738,175.6086659954761
20240728,390,1,798,8,216,22.516915935919936,18.072596094701705,175.41048796937835
20240728,596,1,100,2,898,98.629123251141,88.94093851060624,710.4299382382528
20240728,432,1,360,7,424,30.3698230221979,50.2576133227718,343.37256365503026
20240728,262,1,439,10,500,67.62891005998286,61.02656684788723,371.3445230921299
20240728,108,1,480,6,514,21.21152666302081,37.40397521484213,455.3844981221371
20240728,649,1,108,16,719,49.18517047442823,54.737617971691094,615.0772115538807
20240728,323,1,51,4,323,30.630973640695128,22.57778920687362,269.7912371524312
20240728,616,1,234,7,167,17.156148920730786,9.83435014426048,140.00950093500873
20240728,606,1,733,19,449,15.807902681386189,30.083842178774017,403.1082551398398
20240728,60,1,7,15,686,33.17468288989127,51.84647077020944,600.9788463398993
20240728,8,1,259,9,441,63.040494385827294,54.56142072556764,323.39808488860507
20240728,349,1,495,11,797,71.80555720883561,60.55222648015901,664.6422163110053
20240728,225,1,73,16,708,68.51852228553172,41.04060840160502,598.4408693128632
20240728,936,1,679,14,479,22.980241088979344,43.17051214733318,412.84924676368746
20240728,587,1,817,6,904,60.277326788441485,125.43783143140818,718.2848417801504
20240728,387,1,183,3,994,41.44780270840547,57.19743535672844,895.3547619348661
20240728,347,1,641,7,181,23.22035368967525,16.85807473201033,140.92157157831443
20240728,466,1,404,18,269,20.38243347497317,27.86295701481336,220.75460951021347
20240728,204,1,741,17,312,16.216671285290744,37.50340708884365,258.2799216258656
20240728,5,1,47,20,758,42.81637313086577,80.56628073185264,634.6173461372816
20240728,59,1,672,1,854,76.03916276631932,54.796156819919446,723.1646804137613
20240728,252,1,511,19,156,7.912560827757434,13.483834875996775,134.6036042962458
20240728,480,1,935,6,546,14.055002054474999,62.058079109300444,469.88691883622454
20240728,731,1,321,14,521,51.065736601378866,55.95000767088941,413.9842557277317
20240728,655,1,7,18,981,52.89909966285266,86.26065592681431,841.8402444103331
20240728,740,1,781,15,505,32.02044263983344,58.084740728665736,414.8948166315008
20240728,423,1,31,1,447,61.8102217626133,33.416355407894436,351.77342282949223
20240728,860,1,753,16,828,122.1065795821113,102.26881782769831,603.6246025901904
20240728,150,1,480,6,749,49.407784261772434,75.15823924513495,624.4339764930926
20240728,672,1,210,16,217,12.749309685037288,14.1220310675573,190.1286592474054
20240728,363,1,471,6,788,66.96879867990724,39.49121291184623,681.5399884082465
20240728,702,1,166,3,536,46.91827518284255,67.66556085433699,421.41616396282046
20240728,163,1,395,3,176,5.051759198031939,11.163953576651355,159.78428722531672
20240728,68,1,977,18,159,15.021716621858403,15.660016972651976,128.31826640548962
20240728,626,1,2,4,587,27.660344899455453,83.40238388695495,475.9372712135896
20240728,7,1,372,1,609,25.80642761597379,75.39279081051372,507.8007815735125
20240728,58,1,558,1,115,4.534799691592014,6.30204798961074,104.16315231879724
20240728,359,1,978,17,661,50.187852617759,39.03347554441766,571.7786718378234
20240728,220,1,464,6,593,40.90217011405659,38.16847156701608,513.9293583189274
20240728,192,1,739,12,700,50.03921912993382,53.024049314958106,596.936731555108
20240728,714,1,84,14,374,53.00867297743483,53.65327459584353,267.3380524267217
20240728,818,1,609,1,792,59.44105939415479,53.285497457801775,679.2734431480435
20240728,849,1,73,16,357,20.56097437959798,36.971176014465215,299.4678496059368
20240728,781,1,696,19,414,9.664505501664413,34.06616144532786,370.2693330530077
20240728,310,1,688,1,564,61.94004014961149,40.68681962418642,461.37314022620205
20240728,517,1,699,15,442,34.123962701210864,47.61110801729784,360.2649292814913
20240728,217,1,923,20,562,64.3568021875043,67.81618730886974,429.82701050362596
20240728,569,1,677,5,854,100.84144379750988,126.45183337213635,626.7067228303538
20240728,175,1,101,3,364,21.688503004195056,29.05609519811322,313.2554017976917
20240728,314,1,678,15,900,74.57020786215331,93.80056782056636,731.6292243172803
20240728,934,1,908,14,546,74.56032368075094,36.179468150735616,435.26020816851343
20240728,280,1,765,18,936,61.15072886922613,133.94931669400538,740.8999544367684
20240728,216,1,257,9,590,32.597069907771,83.67313037821576,473.7297997140132
20240728,168,1,987,6,143,7.013372401037868,14.427333286549885,121.55929431241225
20240728,834,1,519,12,404,28.712690769089548,57.014719730472194,318.27258950043824
20240728,1,1,508,7,889,94.02472571311786,105.13667751202323,689.8385967748588
20240728,549,1,613,1,643,36.49022811706005,76.57863031914532,529.9311415637947
20240728,607,1,617,9,851,51.61738770898305,61.76387668034513,737.6187356106718
20240728,565,1,449,8,361,7.987476725021184,26.846993770355414,326.1655295046234
20240728,641,1,662,13,714,63.093335686932,58.095997636028905,592.8106666770391
20240728,871,1,855,19,281,22.703652398188037,18.053340217914638,240.24300738389732
20240728,807,1,82,6,176,8.692510617524091,12.408952914027605,154.8985364684483
20240728,421,1,581,14,321,29.00947306787967,20.710342826063094,271.2801841060572
20240728,325,1,898,8,207,14.384546146986082,22.365072729347766,170.25038112366616
20240728,460,1,578,11,851,54.29822576429638,47.800076447344175,748.9016977883595
20240728,895,1,369,7,979,41.56237193957877,104.04700785454979,833.3906202058714
20240728,495,1,563,19,440,21.7656541406539,40.710887595039424,377.52345826430667
20240728,571,1,536,7,646,75.67991861028682,42.27586484967996,528.0442165400332
20240728,767,1,369,20,805,96.71296719467408,54.9565693561781,653.3304634491478
20240728,8,1,764,9,897,23.7363934206194,71.70844358491743,801.5551629944632
20240728,855,1,984,2,200,7.9534815194447885,24.65842796912683,167.38809051142837
20240728,87,1,744,4,220,21.033535532157444,22.23103168071813,176.7354327871244
20240728,410,1,938,16,288,26.128490848036122,32.84541326079348,229.0260958911704
20240728,506,1,20,17,484,30.019196663528035,72.15703895056446,381.8237643859075
20240728,772,1,369,3,382,10.694006479217535,28.912926604263703,342.39306691651876
20240728,219,1,404,18,115,12.05009470728879,15.518729677968915,87.4311756147423
20240728,465,1,174,9,401,58.13097795820708,21.855755152007458,321.0132668897854
20240728,586,1,219,19,496,44.31664248039081,69.19428786451726,382.48906965509195
20240728,650,1,188,18,199,16.913900820288266,14.517249338027277,167.56884984168445
20240728,406,1,33,18,808,103.5141194220727,120.92517225848609,583.5607083194412
20240728,231,1,202,1,892,52.94285586132654,133.5372574146522,705.5198867240213
20240728,914,1,251,14,795,34.55341166289904,86.8044464645304,673.6421418725706
20240728,402,1,398,16,879,77.06254316222075,97.13558275429509,704.8018740834841
20240728,68,1,623,8,261,11.558783522586399,26.078848640287113,223.3623678371265
20240728,637,1,968,17,948,130.68664788232837,66.22105436984997,751.0922977478217
20240728,987,1,71,1,270,27.075121050411976,15.087532083250471,227.83734686633755
20240728,681,1,423,19,278,28.227334771634506,40.61255106364054,209.16011416472497
20240728,787,1,545,13,173,16.786239778480635,21.27932024278178,134.9344399787376
20240728,215,1,322,5,407,46.68947426039502,27.323502185028467,332.9870235545765
20240728,824,1,867,20,535,70.18087588734689,73.37244391826668,391.44668019438643
20240728,158,1,904,9,617,36.40434439589044,54.25226223251308,526.3433933715964
20240728,141,1,48,1,989,99.94956499035025,126.93625531850769,762.114179691142
20240728,918,1,56,8,876,111.33289641720239,129.63910856159282,635.0279950212048
20240728,201,1,594,11,789,52.4326990773148,58.82210983333848,677.7451910893467
20240728,84,1,195,17,193,24.72788309162265,20.110382616040667,148.1617342923367
20240728,776,1,70,2,804,89.59376753348985,92.68935661322647,621.7168758532837
20240728,884,1,213,13,389,37.012844875809215,53.68167725247755,298.30547787171326
20240728,122,1,698,5,314,32.955889600827234,37.54907283895002,243.49503756022276
20240728,52,1,82,5,115,11.384216048110808,15.377596045139734,88.23818790674946
20240728,933,1,674,9,714,81.34266276697946,58.24981309529093,574.4075241377296
20240728,761,1,986,8,629,93.92836976135997,59.68025350563407,475.3913767330059
