DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,327,1,893,17,615,73.47033406871624,75.89158084759896,465.6380850836848
20240728,634,1,958,7,173,8.243420894741497,9.418138214195581,155.33844089106293
20240728,176,1,428,14,695,53.40436319090027,43.619864645739696,597.97577216336
20240728,665,1,627,1,520,13.18156112802309,55.550501309946455,451.26793756203045
20240728,688,1,782,17,964,43.91364660734263,103.8501002549436,816.2362531377138
20240728,229,1,99,9,474,18.07242303884324,33.22426832368891,422.70330863746784
20240728,884,1,346,2,177,15.894624298153179,16.65257252467689,144.45280317716993
20240728,348,1,525,18,496,62.85413554730554,74.3178048084241,358.82805964427035
20240728,497,1,44,17,807,62.67839866071058,56.05635242886598,688.2652489104235
20240728,760,1,829,7,241,6.8533464588923545,23.91386187120425,210.2327916699034
20240728,163,1,35,17,376,56.394675997924345,20.206301443700568,299.3990225583751
20240728,536,1,495,3,732,57.45940527382281,99.82261748950609,574.7179772366711
20240728,625,1,835,4,252,26.071222009371215,24.821394756233946,201.10738323439483
20240728,665,1,438,5,630,78.19210971938749,93.88261130432991,457.9252789762826
20240728,26,1,103,10,520,64.98885260787573,54.49824432578204,400.51290306634223
20240728,500,1,773,9,779,36.835587545486895,72.08317944772709,670.0812330067861
20240728,413,1,57,1,751,97.02975670101738,107.0864580075323,546.8837852914503
20240728,585,1,979,7,508,53.11833546493136,45.06654350018476,409.8151210348839
20240728,194,1,609,13,274,8.243608663062115,21.09014666928745,244.66624466765043
20240728,334,1,457,13,213,6.899151109295538,26.046518553302665,180.05433033740178
20240728,519,1,473,5,267,15.408981504457419,19.641314806851952,231.94970368869065
20240728,446,1,592,14,497,11.832799853871297,56.30435449185145,428.86284565427724
20240728,962,1,285,16,565,64.54501586553506,47.45645718268458,452.9985269517804
20240728,451,1,104,2,645,84.6738091793869,87.28097409823152,473.0452167223816
20240728,61,1,978,10,333,17.347420867509204,41.808274543587075,273.8443045889037
20240728,7,1,104,20,408,11.841580297747413,22.636316073408125,373.52210362884443
20240728,921,1,755,2,221,15.192440024689786,22.762996367928046,183.04456360738217
20240728,336,1,526,3,486,12.169832291399704,31.13858676166105,442.69158094693927
20240728,577,1,299,6,823,31.59137422469648,44.30510516587797,747.1035206094256
20240728,850,1,759,5,179,13.738474088160135,14.418085091859856,150.84344081998
20240728,404,1,400,14,692,82.6292482712503,102.96788831524643,506.40286341350327
20240728,42,1,805,18,983,92.71109306926505,60.127185825720154,830.1617211050147
20240728,536,1,180,3,722,50.46641833728753,44.60966350481705,626.9239181578954
20240728,240,1,31,9,891,58.70853802514006,69.46012380293766,762.8313381719223
20240728,137,1,262,4,416,15.641378303009233,57.837362670278836,342.52125902671196
20240728,561,1,146,2,515,50.09998124877462,50.33618426830299,414.5638344829224
20240728,937,1,653,2,919,90.67214720104424,64.21442143696812,764.1134313619876
20240728,246,1,680,14,958,82.1415875203174,65.31136722237912,810.5470452573035
20240728,14,1,647,4,914,113.25554058922282,90.55536325955235,710.1890961512248
20240728,860,1,440,3,206,8.646577158170604,19.133508844592782,178.2199139972366
20240728,24,1,94,6,470,25.018386182484505,23.628122857688915,421.35349095982656
20240728,619,1,13,19,469,12.260640882300137,56.35024439636787,400.389114721332
20240728,942,1,4,12,972,26.05008421386169,99.07499471165926,846.8749210744791
20240728,690,1,976,13,368,34.3692361653648,42.77301021884867,290.8577536157865
20240728,35,1,137,19,255,23.048251351412503,33.091855780156926,198.85989286843056
20240728,151,1,604,20,463,66.31501489664647,51.88023593394957,344.804749169404
20240728,1,1,915,15,636,55.24192563486497,60.70238362840817,520.0556907367269
